dateTime,authorName,Message
21/1/2025 15:27,Reynold,ยากจังลุงรอบนี้
21/1/2025 15:27,Tar,ซีรีย์เก็บตังค์ไว้กินข้าวเหอะ:face-blue-smiling:
21/1/2025 15:27,Lucky P.,ชื่อซีรี่ ตังน้อยสอยอะไรดี
21/1/2025 15:27,Tusave โอกาเนะ,C6 ต้องอดทนนะ อดทนมากที่จะไม่กดกาชา
21/1/2025 15:27,tmrtime.,CE เกมไรนะอันนี้
21/1/2025 15:27,Copter,หรือยังไม่ถึง
21/1/2025 15:27,NATO​ WORD​,สงสารเเขน55555
21/1/2025 15:27,RezzaOO,สรุป ( ไม่ให้) 
21/1/2025 15:27,Kirov Reporting,คอไม่ไหวจริง
21/1/2025 15:27,Tusave โอกาเนะ,เก็บตลอด 365 วันยังไงก้ทัน
21/1/2025 15:27,Regression,ลองทีมอะไรไปบ้างแล้วครับลุง
21/1/2025 15:28,NineZz,ไม่ต้องอะไรมีช่อง YouTube คนไทยนี่แหละเปิดโยมิE6สายฟรี
21/1/2025 15:28,pasta,speed sundayผม131 herta140 แต่sundayได้เล่นก่อน เป็นเพราะอะไรครับ
21/1/2025 15:28,Skynezz,มีเจียวชิวนะครับถ้าจะเปลี่ยนห้องล่าง
21/1/2025 15:28,Noname,ce เป็นเซิฟเทสให้เล่นก่อนครับ
21/1/2025 15:28,NATO​ WORD​,โยมิดอท
21/1/2025 15:28,Dodorothy,จิงหลิวยังไหวมั้ยคะ คิดถึงนาง
21/1/2025 15:28,Kaijeaw,ตอนนี้เราคุยaglaea ได้นิดนึงมั้ยเพราะในเนื้อเรื่องปัจจุบันมีให้เล่นเกมเพยล์
21/1/2025 15:28,RezzaOO,ทำให้ ATK ของผู้สวมใส่เพิ่มขึ้น 16% เมื่อเข้าสู่การต่อสู้ หากมีตัวละครฝ่ายเราสองตัวขึ้นไป ที่อยู่ใน Path เดียวกัน Path ใดก็ได้ จะทำให้ DMG คริติคอลของตัวละครเหล่านี้ เพิ่มขึ้น 16% (หน้ามีนา)
21/1/2025 15:28,Thi-ma,จิงหลิวต้องมีซันเดย์อะครับ
21/1/2025 15:29,Copter,มีให้เล่นด้วยหรอ
21/1/2025 15:29,Copter,อ้อมี
21/1/2025 15:29,DL Jinniez,รอลุงพูด แฮ้ะแฮ่ะแฮะแฮ่ะ แฮ่ ยุ่นะคะ 5555
21/1/2025 15:29,_Tsuzaki,ลอง Jingliu sunday บนมาละ ค่ตเหนื่อย55555555
21/1/2025 15:29,Tusave โอกาเนะ,จิ่งหลิวสายฟรีนี่คือ น่าจะนอนไปนานละ
21/1/2025 15:29,Utsuro,เรียกน้องได้ด้วยหรอครับ 55
21/1/2025 15:29,Kirov Reporting,:_HHlol: :_HHlol:
21/1/2025 15:29,Neo DarkSaber,บุทฮิลบนครับ นิโอะรับประกัน
21/1/2025 15:29,แก้มไงที่คลั่งรักเซียวอะ,ตั้งแต่ล้อมอนก็คอพัง 5555
21/1/2025 15:29,khachen,อายุแก่ขนาดนั้นแล้ว เรียกร้องเลยเหรอครับ ฮ่าๆ ?
21/1/2025 15:29,Dodorothy,สปาร์คเคิลเป็นไงบ้างคะลุง ซันเดย์ดูเก่งกว่าเยอะมาก
21/1/2025 15:29,Neo DarkSaber,รับประกันว่าเหนื่อย
21/1/2025 15:29,Tar,พี่เบลดน่าสงสารสุด:eyes-purple-crying:
21/1/2025 15:29,khachen,* เรียกน้อง
21/1/2025 15:30,Kirov Reporting,หลอด toughness มันหนากว่าเก่าปะ
21/1/2025 15:30,Utsuro,ไม่แตก
21/1/2025 15:30,Kirov Reporting,หรือคิดไปเอง
21/1/2025 15:30,Kanashi_Rose,ไม่หัวเราะสู้แล้วหรอคะ
21/1/2025 15:30,Copter,1%แมน
21/1/2025 15:30,NATO​ WORD​,ยาววววไปๆ
21/1/2025 15:30,Tusave โอกาเนะ,55555
21/1/2025 15:30,Sarun Nilsom,ลุงๆ LC Feixiao กับอาไกลอา เปิดอะไรดี
21/1/2025 15:30,OJiーおじ,Hyper carry:eyes-purple-crying: :eyes-purple-crying: :eyes-purple-crying: :eyes-purple-crying:
21/1/2025 15:30,Thi-ma,ลุงต้องขำสู่
21/1/2025 15:30,Tendo Soji,ลุงครับ ทีมherta ถ้าใส่ตัวปัญญาไปเพิ่ม ระหว่าง hertaน้อยกับผserval ลุงเชียร์อะไรมากกว่ากัน
21/1/2025 15:30,NotRe,ซึม
21/1/2025 15:30,saintmikael X,ลืมสินะ
21/1/2025 15:30,NATO​ WORD​,โยมิห้องล่างเหนื่อยครับ
21/1/2025 15:30,Tar,หนัก
21/1/2025 15:30,TAWANAHt,หนักจัดๆ
21/1/2025 15:31,Tusave โอกาเนะ,สู้ชีวิตทีมดอท
21/1/2025 15:31,Thi-ma,โยมิไม่มีพี่หม่่ล่าอย่างเหนื่อยอะห้องล่าง
21/1/2025 15:31,Utsuro,จากสภาพน่าจะยากจัด
21/1/2025 15:31,Krit Jarusarn,เริ่มเล่นใหม่ 3.0 the herta e2 พอแล้วไหมครับ
21/1/2025 15:31,Tar,เมื่อไหร่ดอทใหม่จะมา:eyes-purple-crying:
21/1/2025 15:31,RezzaOO,ห้องบนสำหรับคนไม่มีตัวตีหมู่ เล่นตัวไรดีฮะ ห้องล่างเป็น brake FF เหลือตี้5 ดาวเป็น FUA หมูช็อคชิบ
21/1/2025 15:31,kurumi,จากที่ผมลอง jingliu ผมมี ปจต ก็ผ่านไหวอยู่ ตัวซัพมีครบ e0 แต่ของจะโหดหน่อย
21/1/2025 15:31,Sarun Nilsom,ลุงๆ LC Feixiao กับอาไกลอา เปิดอะไรดี
21/1/2025 15:32,白 Shiro,นั่นน่ะสิ
21/1/2025 15:32,Tanachai,แชทห้องล่างลุงลองนายพล Feixiao ไปยัง
21/1/2025 15:32,白 Shiro,เหมือนต่อแถวมาถามเรียงคนเลย
21/1/2025 15:32,Thi-ma,รอเจ๊เข้าตู้ก่อนนะ ช่องนี้ไม่คุยลีค55
21/1/2025 15:32,Barry DeadAngel,ลองแล้ว เฟย
21/1/2025 15:32,reaper,ไม่รู้ว่าเก่งไหมแต่เมียใหม่ผมแน่นอน
21/1/2025 15:32,さくら,พูดทุกไลฟ์😂
21/1/2025 15:32,tuff087,เอาน่าลุงคนมาใหม่น่าจะเยอะ
21/1/2025 15:32,Donz,มาปั่นป่าววะ
21/1/2025 15:32,Noname tofill,ไปกี่ไอดีละลุงง
21/1/2025 15:32,白 Shiro,พูดทุก 5 นาที
21/1/2025 15:33,Tendo Soji,ลุงครับ ทีมherta ถ้าใส่ตัวปัญญาไปเพิ่ม ระหว่าง hertaน้อยกับผserval ลุงเชียร์อะไรมากกว่ากัน
21/1/2025 15:33,Kirov Reporting,ขาจรมั้ง
21/1/2025 15:33,Dodorothy,สปาร์คเคิลยังไหวมั้ยคะ ดูโดนพาเวอร์ครีพมากก
21/1/2025 15:33,Kanashi_Rose,วงวาร พูดทุกไลฟ์
21/1/2025 15:33,Maid2xx,เหลือไว้ทำไม
21/1/2025 15:33,白 Shiro,5.55556E+12
21/1/2025 15:33,Black Heart,1%
21/1/2025 15:33,AbsoluteZero,1% man
21/1/2025 15:33,トニー,:face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling: :face-blue-smiling:
21/1/2025 15:33,saintmikael X,จ่ายแล้ว 1 ......... 
21/1/2025 15:33,TAWANAHt,1%
21/1/2025 15:33,Tusave โอกาเนะ,ตัวดามเมจยุคใหม่ก้ก็เเรงกว่ายุคเก่าหละ แต่แรงกว่าแค่ไหนเอง
21/1/2025 15:33,YuKi,:face-blue-smiling: :face-blue-smiling: :face-blue-smiling:
21/1/2025 15:33,sixnon,1
21/1/2025 15:33,TAE 15tk,5555
21/1/2025 15:33,Yukidesuuu,1
21/1/2025 15:33,MinG,555555
21/1/2025 15:33,Twhale_12,1% Forever
21/1/2025 15:33,x4869x,1%อีกละ555555
21/1/2025 15:33,RezzaOO,1
21/1/2025 15:33,kanazero toon,1
21/1/2025 15:33,CHEGSz,1
21/1/2025 15:33,MI KE,55555555
21/1/2025 15:33,DL Jinniez,5555554
21/1/2025 15:33,โอโจ้จัง 🌈☀️,1%
21/1/2025 15:33,MMexxn.,Curse ทุกไอดี 5555555555555555
21/1/2025 15:33,Ice Zaychik,ตลอดไป 555
21/1/2025 15:33,NotRe,หึหึหึ
21/1/2025 15:33,Jaiza,:_HHlol: :_HHlol:
21/1/2025 15:33,Kanashi_Rose,ต้องมีแล้วแหละ สติ๊กเกอร์
21/1/2025 15:33,Utsuro,0.10%
21/1/2025 15:33,Copter,ตำนาน1%
21/1/2025 15:33,saintmikael X, 1 percent man
21/1/2025 15:33,Tusave โอกาเนะ,อีกแล้วหรอ
21/1/2025 15:33,Barry DeadAngel,1% 5555+
21/1/2025 15:33,トニー,1%
21/1/2025 15:33,RanMeow,ทำเสื้อ 1% ขายไหมครับ
21/1/2025 15:33,Yai,ลุงเล่น=1%
21/1/2025 15:33,Xe_OnNide,1%ตลอดไป
21/1/2025 15:33,RezzaOO,ห้องบนสำหรับคนไม่มีตัวตีหมู่ เล่นตัวไรดีฮะ ห้องล่างเป็น brake FF เหลือตี้5 ดาวเป็น FUA หมูช็อคชิบ
21/1/2025 15:33,NATO​ WORD​,ห้องเเอดไม่คุย ข้อมูลลับสุดยอดนะครับ เก็บไว้ก่อน
21/1/2025 15:33,Kirov Reporting,@Tendo Soji ดูคลิปท่าน herta ของลุงได้เลยครับมีบอกแล้ว
21/1/2025 15:33,DL Jinniez,ทำสติ๊กเกอร์เถอะลุง 555555
21/1/2025 15:33,Kirov Reporting,!theherta
21/1/2025 15:33,Nightbot,เปิดมั้ยนะ The Herta : https://youtu.be/auLY-xcV8fg
21/1/2025 15:33,Thi-ma,ทำไมลุงตั้งใจให้เหลือ1%ตลอดเลยอะ:face-blue-smiling: :face-blue-smiling:
21/1/2025 15:33,einsaway,emanator of 1%
21/1/2025 15:33,nightmare 13_666,Pathstrider of path 1%
21/1/2025 15:33,อลงกรณ์,มอนมันมีกันตายเหรอ เหลือ1 บ่อยมาก😁😁😁😁
21/1/2025 15:33,Tendo Soji,ลุงครับ ทีมherta ถ้าใส่ตัวปัญญาไปเพิ่ม ระหว่าง hertaน้อยกับผserval ลุงเชียร์อะไรมากกว่ากัน
21/1/2025 15:34,Chopper CinnamonRoll,ฮูก 1%
21/1/2025 15:34,Ch Be,เวลาเหลือ ๆ 
21/1/2025 15:34,Xe_OnNide,หมี:ยัง1%อยู่อีกหรอ ลุง:ตลอดไป
21/1/2025 15:34,NATO​ WORD​,เบรคได้ก็โอละ
21/1/2025 15:35,rekt arduno,MOC Serval PF Herta
21/1/2025 15:35,jiyudesu,นี่ตอนเล่นไม่ได้เคลียดอกบัวเลย ตีแค่อันเดียวให้จุดอ่อนเปิดละยัดบอสอย่างเดียว แต่แล้วแต่ของด้วยอะ
21/1/2025 15:35,DL Jinniez,ล่างสิ
21/1/2025 15:35,Tar,ล่างนิ
21/1/2025 15:35,Tusave โอกาเนะ, เมื่อไรโยมิจะได้พักนะ เก่งตลอดมาจริงๆ
21/1/2025 15:35,Copter,1%
21/1/2025 15:35,Black Heart,7%จัดไป
21/1/2025 15:35,Ch Be,1%
21/1/2025 15:35,NATO​ WORD​,ว้าว ไวกว่าบน
21/1/2025 15:35,Kirov Reporting,เกือบ
21/1/2025 15:35,Kirov Reporting,19 คะแนน
21/1/2025 15:35,Kirov Reporting,555
21/1/2025 15:35,Thi-ma,ลุงกัลตีเป็นแสนเลยเหรอ
21/1/2025 15:35,Dodorothy,ปาร์คเคิลยังไหวมั้ยคะ ดูโดนพาเวอร์ครีพมากก
21/1/2025 15:35,Prozitive,เห้ยผ่าน
21/1/2025 15:36,TAWANAHt,เกือบไม่พอ
21/1/2025 15:36,HellHex,ถามลุงปอมปอมลร่างหุนยนหน่อยครับ
21/1/2025 15:36,SoNyx,ทำห้องละ4000แต้มได้ไหมครับ อยากเห็น
21/1/2025 15:36,tmrtime.,อยากดูแรปป้า
21/1/2025 15:36,saintmikael X,เหลือยุนรี่แหละ
21/1/2025 15:36,Dodorothy,ปาร์คเคิลยังไหวมั้ยคะ ดูโดนพาเวอร์ครีพมากก
21/1/2025 15:36,Tar,โห เกินมาแค่19
21/1/2025 15:36,MMexxn.,พักผ่อน พน zzz อีก
21/1/2025 15:36,Ch Be,ฝันดีครับๆ ๆ 
21/1/2025 15:36,MI KE,ไปล่อเจ้ไว้เยอะ
21/1/2025 15:36,BallS SL,จะทำ How to MC ความทรงจำมั้ยครับ
21/1/2025 15:36,Copter,วันนี้ไม่มีโดเนทร้องเพลงมาหรอเนี่ย
21/1/2025 15:36,Utsuro,เมื่อไหร่จะมีตัวใหม่ๆมาให้เบรดเล่นดเวย
21/1/2025 15:36,Satang1707,yunli มีบัพกันต้านสถานะด้วย ยืนชิวๆ
21/1/2025 15:36,Kirov Reporting,555
21/1/2025 15:36,Schwartz vald,rappaคือห้องไหนก็ได้ 55
21/1/2025 15:37,Gaptz,นึกว่าลุงจะไปอ่าน Lore ให้ฟัง
21/1/2025 15:37,saintmikael X,อันนั้นแหละ
21/1/2025 15:37,HiHine,ระหว่าง จูหยวน มิยาบิ แอสตร้าเหยา ลุงคิดว่าเสือ WISE จะเลือกใครงับ
21/1/2025 15:37,NATO​ WORD​,บ่ต่่งมากนะ
21/1/2025 15:37,Thi-ma,ผมใส่ใหโรบี้นนะตอนเล่นทีมเฮ้อต้า
21/1/2025 15:37,RezzaOO,ห้องบนสำหรับคนไม่มีตัวตีหมู่ เล่นตัวไรดีฮะ ห้องล่างเป็น brake FF เหลือตี้5 ดาวเป็น FUA หมูช็อคชิบ
21/1/2025 15:37,NATO​ WORD​,บ่ต่างมากนะ
21/1/2025 15:37,Xera,Lc อาไกอา พูดได้ยังครับอยากถามลุง
21/1/2025 15:37,Gorumo,เห็นลุงฮูกจะไปตอบคำถามเกนชินใน ALT4 รอดูเลยครับ
21/1/2025 15:37,Kanawat C,lc อีเว้น หาจากไหนคับ
21/1/2025 15:38,Kirov Reporting,LC อันนี้สวยมากกกก
21/1/2025 15:38,Nioxxiz,มีนาดีมั่ก แต่หายาก5555
21/1/2025 15:38,Tar,รอขัด5 เดี๋ยวเปลี่ยน
21/1/2025 15:38,MrR4ts,@Xera พูดไม่ได้ครับ
21/1/2025 15:38,DL Jinniez,Lc นี้เล่นคู่ชันเดย์ป้ะ
21/1/2025 15:38,NATO​ WORD​,LCเเลก หาง่ายกว่า ขัด5ง่ายด้วย
21/1/2025 15:38,Kanashi_Rose,เรา ยัง ไม่ พูด ถึง ตัว ที่ ยัง ไม่ เข้า ตู้ ครับ
21/1/2025 15:38,Tusave โอกาเนะ,อยากได้เลขขาวใหญ่ๆ 
21/1/2025 15:38,Kirov Reporting,ใส่เพราะเก่ง ไม่ ใส่เพราะสวย ใช่ 555
21/1/2025 15:39,NATO​ WORD​,มีนาดีกว่าก็จริง เเต่ต้องเปิดหา
21/1/2025 15:39,Neo DarkSaber,เดี๋ยวลองถามพจดู
21/1/2025 15:39,GaiAz,แปลว่ากับทีมท่านHerta RMC ดีกว่า โรบิ้น หลักๆเพราะ(ฟรี)
21/1/2025 15:39,Tassapol,astra Yao ลุงทำไหมครับ
21/1/2025 15:39,Kirov Reporting,ขอยืม footage หรือ ยืมไอดีเหรอ
21/1/2025 15:40,Tusave โอกาเนะ,เราต้องทำภาษาอันกฤษแล้วละ
21/1/2025 15:40,Neo DarkSaber,เห็นพจบอกมีเรื่องแยกโควต้าอยู่วันนี้
21/1/2025 15:40,Kirov Reporting,เราต้องผมทองละปะ
21/1/2025 15:40,NATO​ WORD​,พจ. aoz ทำไวมาก
21/1/2025 15:40,Copter,ผิดสัญญานะ
21/1/2025 15:40,Venzellist,ผิดกฏนะครับ....
21/1/2025 15:40,Tar,พรุ่งนี้zzzตู้เข้ากี่โมงนะแชท
21/1/2025 15:40,Kirov Reporting,อ่าๆ ผมก็สงสัยว่ามันผิดไม่ใช่เหรอ 555
21/1/2025 15:40,Boy-T,ทำไมลุงไม่ได้
21/1/2025 15:40,Tusave โอกาเนะ,ยืมไปลองเล่น ไม่ต้องอัดคลิปก้พอได้อยู่มั้งลุง
21/1/2025 15:40,Yai,มีช่องไหนได้ server test asta yao ไหมจะไปดู
21/1/2025 15:40,Oat anks,ไม่นะครับ
21/1/2025 15:41,Kirov Reporting,กฏการให้ CC เริ่มแปลกๆ
21/1/2025 15:41,Dodorothy,นอยอะทำไมลุงไม่ได้ งง
21/1/2025 15:41,Mina 🐧💙,งงเลย
21/1/2025 15:41,Dozer,5.55556E+11
21/1/2025 15:41,Meliodas,zzzไม่เหนนะ
21/1/2025 15:41,Tusave โอกาเนะ,ลุงต้องอี้มลมาตามละ
21/1/2025 15:41,LeOOZ l_l,ยังไม่เห็นคลิปyao
21/1/2025 15:41,Tassapol,พอดีผมตั้งใจรอลุงทำcreative server เลยย555
21/1/2025 15:41,Dodorothy,นอย
21/1/2025 15:41,Tusave โอกาเนะ,เราเน้นลูกตื้ออยู่ละ
21/1/2025 15:41,Copter,หวังว่าที่ตอนนี้ไม่ได้จะเป็นแค่เพราะเขาวุ่นวายกับการปรับเปลี่ยนภายในเลยยังไม่ค่อยได้
21/1/2025 15:42,Kirov Reporting,ไม่มีปัญหาๆ
21/1/2025 15:42,Dozer,รอได้ครับลุง
21/1/2025 15:42,Kirov Reporting,ให้เวลาลุงทำดีกว่าๆ
21/1/2025 15:42,ไอนาย,เอาหน่า แต่ก่อนมีไม่มีเราก็อยู่มาได้้
21/1/2025 15:42,NATO​ WORD​,รอลุงเช็ค
21/1/2025 15:42,เหม๋ยซือรี่🌈🎏,ลุงเทสจบไปละอ่อ
21/1/2025 15:42,dtoqt,yao เงียบจัด
21/1/2025 15:42,E Ron musk,ฮูโอ่ ฮูโอ่ 55555
21/1/2025 15:42,DL Jinniez,พักผ่อนๆลุงง ฝันดีค่ะ หายไวๆน้าา
21/1/2025 15:42,Mina 🐧💙,ฝันดีครับพี่
21/1/2025 15:42,HookHuukGaming,https://www.youtube.com/watch?v=Fw4Du...
21/1/2025 15:43,Copter,555555
21/1/2025 15:43,Kirov Reporting,บะบุยยย
21/1/2025 15:43,Yai,เค ไปดูก่อนนะครับ
21/1/2025 15:43,Kanashi_Rose,:_HHHappy: :_HHHappy:
21/1/2025 15:43,CuteCop 1612,บะบุยครับลุง เจอกันค้าบบบ
21/1/2025 15:43,Peedee200,:_HHSleepy: :_HHSleepy: :_HHSleepy:
21/1/2025 15:43,TerFierRax,ขึ้น POE2 ไหมครับ
21/1/2025 15:43,Nioxxiz,เกนชินก็แก้ละใช่มะพี่
21/1/2025 15:43,Copter,ตอนนี้ให้ลุงพักเหอะครับ
21/1/2025 15:43,Toy,ลุงจะกลับมาไลฟ์ overwatch เมื่อไหร่ครับ
21/1/2025 15:43,Kirov Reporting,แก้ทุกเกมใช่ไหมลุง
21/1/2025 15:44,GuyKung.,อยากดูร่างมืดเกนชินครับลุง555
21/1/2025 15:44,Kanashi_Rose,พักก่อน อยากให้ลุงพักผ่อน
21/1/2025 15:44,เหม๋ยซือรี่🌈🎏,ก้อบอกแล้ว เดี๋ยวก้อเป้นแบบฝันหนูหรอก
21/1/2025 15:44,Xe_OnNide,พักผ่อนเยอะๆนะครับลุง
21/1/2025 15:44,Kirov Reporting,บุยๆ
21/1/2025 15:44,MMexxn.,ฝันดีคับลุง
21/1/2025 15:44,AluviZ,บั๊ย
21/1/2025 15:44,Kanashi_Rose,ฝันดีครับบ
21/1/2025 15:44,Cnx Cnx,บาย
